"what","portfolio.monthly.return....","benchmark.return...."
"StdDev Sharpe (Rf=30%, p=95%):",-7.21092251988516,-7.38885647458184
"StdDev Sharpe (Rf=30%, p=95%):",-7.35804673308391,-7.55455438348653
"VaR Sharpe (Rf=0%, p=95%):",NA,NA
"VaR Sharpe (Rf=0%, p=95%):",2.97132737877611,2.2959285659203
"VaR Sharpe (Rf=0%, p=95%):",8.03617031261803,6.55847888040167
"VaR Sharpe (Rf=0%, p=95%):",0.540216069199884,0.53774972093252
"VaR Sharpe (Rf=0%, p=95%):",0.762826738767178,0.723654941186767
"VaR Sharpe (Rf=0%, p=95%):",1.0841512296326,0.962671039405634
"VaR Sharpe (Rf=0%, p=95%):",1.34881731291549,1.16853188068782
"VaR Sharpe (Rf=0%, p=95%):",2.26641235060573,2.09194291344993
"VaR Sharpe (Rf=0%, p=95%):",1.03205825402631,0.931971006156066
"VaR Sharpe (Rf=0%, p=95%):",1.19110355813986,1.07757163754953
"VaR Sharpe (Rf=0%, p=95%):",0.984705675575777,0.883489908476822
"VaR Sharpe (Rf=0%, p=95%):",1.16329261557727,1.08649626638511
"VaR Sharpe (Rf=0%, p=95%):",1.31983846916776,1.23357125160135
"VaR Sharpe (Rf=0%, p=95%):",0.634182129449133,0.597028414860987
"VaR Sharpe (Rf=0%, p=95%):",0.282959968160216,0.264829897228187
"VaR Sharpe (Rf=0%, p=95%):",0.301221513495473,0.280105488013154
"VaR Sharpe (Rf=0%, p=95%):",0.188701904910885,0.176063156395214
"VaR Sharpe (Rf=0%, p=95%):",0.153982665188889,0.195427551978503
"VaR Sharpe (Rf=0%, p=95%):",0.217373690749276,0.250447664196685
"VaR Sharpe (Rf=0%, p=95%):",0.265610748390787,0.298768340557446
"VaR Sharpe (Rf=0%, p=95%):",0.164177434390421,0.182373602260354
"VaR Sharpe (Rf=0%, p=95%):",0.179769661769654,0.194181166720661
"VaR Sharpe (Rf=0%, p=95%):",0.171692414369372,0.187327538537203
"VaR Sharpe (Rf=0%, p=95%):",0.160631116611197,0.183539434829834
"VaR Sharpe (Rf=5%, p=95%):",NA,NA
"VaR Sharpe (Rf=5%, p=95%):",-7.27462909976221,-6.20751056711785
"VaR Sharpe (Rf=5%, p=95%):",-22.0994683596996,-15.3031173876039
"VaR Sharpe (Rf=5%, p=95%):",-3.06122439213267,-2.62548393161172
"VaR Sharpe (Rf=5%, p=95%):",-3.47509958771715,-3.04538121082764
"VaR Sharpe (Rf=5%, p=95%):",-3.56221118307854,-3.41310641243816
"VaR Sharpe (Rf=5%, p=95%):",-4.1405554722057,-3.94379509732139
"VaR Sharpe (Rf=5%, p=95%):",-3.65884869672951,-3.67893408917057
"VaR Sharpe (Rf=5%, p=95%):",-2.30913753238979,-2.29408247669185
"VaR Sharpe (Rf=5%, p=95%):",-2.13600135286534,-2.05490405300143
"VaR Sharpe (Rf=5%, p=95%):",-2.12786973572697,-2.04373569189819
"VaR Sharpe (Rf=5%, p=95%):",-1.57386647989866,-1.53156702610913
"VaR Sharpe (Rf=5%, p=95%):",-1.58828019171035,-1.5505305315267
"VaR Sharpe (Rf=5%, p=95%):",-1.08646705897875,-1.07465114674978
"VaR Sharpe (Rf=5%, p=95%):",-0.794298793871063,-0.791672352352346
"VaR Sharpe (Rf=5%, p=95%):",-0.824840219197883,-0.823758504156911
"VaR Sharpe (Rf=5%, p=95%):",-0.783398817357309,-0.789444475449506
"VaR Sharpe (Rf=5%, p=95%):",-0.815139003832089,-0.803917884275204
"VaR Sharpe (Rf=5%, p=95%):",-0.752133380667683,-0.757710306086582
"VaR Sharpe (Rf=5%, p=95%):",-0.714502714305843,-0.724410907926957
"VaR Sharpe (Rf=5%, p=95%):",-0.672649294298617,-0.668703208287965
"VaR Sharpe (Rf=5%, p=95%):",-0.679998285824343,-0.681225732429859
"VaR Sharpe (Rf=5%, p=95%):",-0.70584659240742,-0.706559056142398
"VaR Sharpe (Rf=5%, p=95%):",-0.73176397567323,-0.730349867227429
"VaR Sharpe (Rf=10%, p=95%):",NA,NA
"VaR Sharpe (Rf=10%, p=95%):",-17.5205855783005,-14.710949700156
"VaR Sharpe (Rf=10%, p=95%):",-52.2351070320172,-37.1647136556095
"VaR Sharpe (Rf=10%, p=95%):",-6.66266485346523,-5.78871758415596
"VaR Sharpe (Rf=10%, p=95%):",-7.71302591420147,-6.81441736284205
"VaR Sharpe (Rf=10%, p=95%):",-8.20857359578969,-7.78888386428195
"VaR Sharpe (Rf=10%, p=95%):",-9.6299282573269,-9.05612207533061
"VaR Sharpe (Rf=10%, p=95%):",-9.58410974406474,-9.44981109179106
"VaR Sharpe (Rf=10%, p=95%):",-5.65033331880589,-5.52013595953977
"VaR Sharpe (Rf=10%, p=95%):",-5.46310626387055,-5.18737974355238
"VaR Sharpe (Rf=10%, p=95%):",-5.24044514702971,-4.9709612922732
"VaR Sharpe (Rf=10%, p=95%):",-4.31102557537459,-4.14963031860338
"VaR Sharpe (Rf=10%, p=95%):",-4.49639885258847,-4.33463231465474
"VaR Sharpe (Rf=10%, p=95%):",-2.80711624740663,-2.74633070836054
"VaR Sharpe (Rf=10%, p=95%):",-1.87155755590234,-1.84817460193288
"VaR Sharpe (Rf=10%, p=95%):",-1.95090195189124,-1.92762249632698
"VaR Sharpe (Rf=10%, p=95%):",-1.7554995396255,-1.75495210729423
"VaR Sharpe (Rf=10%, p=95%):",-1.78426067285307,-1.80326332052891
"VaR Sharpe (Rf=10%, p=95%):",-1.72164045208464,-1.76586827636985
"VaR Sharpe (Rf=10%, p=95%):",-1.69461617700247,-1.74759015641136
"VaR Sharpe (Rf=10%, p=95%):",-1.50947602298765,-1.51978001883628
"VaR Sharpe (Rf=10%, p=95%):",-1.53976623341834,-1.55663263158038
"VaR Sharpe (Rf=10%, p=95%):",-1.58338559918421,-1.600445650822
"VaR Sharpe (Rf=10%, p=95%):",-1.62415906795766,-1.64423916928469
"VaR Sharpe (Rf=15%, p=95%):",NA,NA
"VaR Sharpe (Rf=15%, p=95%):",-27.7665420568388,-23.2143888331941
"VaR Sharpe (Rf=15%, p=95%):",-82.3707457043349,-59.0263099236151
"VaR Sharpe (Rf=15%, p=95%):",-10.2641053147978,-8.95195123670019
"VaR Sharpe (Rf=15%, p=95%):",-11.9509522406858,-10.5834535148565
"VaR Sharpe (Rf=15%, p=95%):",-12.8549360085008,-12.1646613161257
"VaR Sharpe (Rf=15%, p=95%):",-15.1193010424481,-14.1684490533398
"VaR Sharpe (Rf=15%, p=95%):",-15.5093707914,-15.2206880944116
"VaR Sharpe (Rf=15%, p=95%):",-8.99152910522199,-8.74618944238769
"VaR Sharpe (Rf=15%, p=95%):",-8.79021117487575,-8.31985543410334
"VaR Sharpe (Rf=15%, p=95%):",-8.35302055833245,-7.89818689264822
"VaR Sharpe (Rf=15%, p=95%):",-7.04818467085051,-6.76769361109762
"VaR Sharpe (Rf=15%, p=95%):",-7.40451751346658,-7.11873409778279
"VaR Sharpe (Rf=15%, p=95%):",-4.52776543583451,-4.41801026997131
"VaR Sharpe (Rf=15%, p=95%):",-2.94881631793362,-2.90467685151341
"VaR Sharpe (Rf=15%, p=95%):",-3.0769636845846,-3.03148648849704
"VaR Sharpe (Rf=15%, p=95%):",-2.7276002618937,-2.72045973913894
"VaR Sharpe (Rf=15%, p=95%):",-2.75338234187404,-2.80260875678262
"VaR Sharpe (Rf=15%, p=95%):",-2.6911475235016,-2.77402624665312
"VaR Sharpe (Rf=15%, p=95%):",-2.6747296396991,-2.77076940489576
"VaR Sharpe (Rf=15%, p=95%):",-2.34630275167669,-2.3708568293846
"VaR Sharpe (Rf=15%, p=95%):",-2.39953418101234,-2.4320395307309
"VaR Sharpe (Rf=15%, p=95%):",-2.46092460596101,-2.4943322455016
"VaR Sharpe (Rf=15%, p=95%):",-2.51655416024208,-2.55812847134196
"VaR Sharpe (Rf=20%, p=95%):",NA,NA
"VaR Sharpe (Rf=20%, p=95%):",-38.0124985353772,-31.7178279662323
"VaR Sharpe (Rf=20%, p=95%):",-112.506384376653,-80.8879061916206
"VaR Sharpe (Rf=20%, p=95%):",-13.8655457761303,-12.1151848892444
"VaR Sharpe (Rf=20%, p=95%):",-16.1888785671701,-14.3524896668709
"VaR Sharpe (Rf=20%, p=95%):",-17.501298421212,-16.5404387679695
"VaR Sharpe (Rf=20%, p=95%):",-20.6086738275693,-19.280776031349
"VaR Sharpe (Rf=20%, p=95%):",-21.4346318387352,-20.9915650970321
"VaR Sharpe (Rf=20%, p=95%):",-12.3327248916381,-11.9722429252356
"VaR Sharpe (Rf=20%, p=95%):",-12.117316085881,-11.4523311246543
"VaR Sharpe (Rf=20%, p=95%):",-11.4655959696352,-10.8254124930232
"VaR Sharpe (Rf=20%, p=95%):",-9.78534376632644,-9.38575690359187
"VaR Sharpe (Rf=20%, p=95%):",-10.3126361743447,-9.90283588091084
"VaR Sharpe (Rf=20%, p=95%):",-6.24841462426238,-6.08968983158207
"VaR Sharpe (Rf=20%, p=95%):",-4.0260750799649,-3.96117910109395
"VaR Sharpe (Rf=20%, p=95%):",-4.20302541727795,-4.13535048066711
"VaR Sharpe (Rf=20%, p=95%):",-3.69970098416189,-3.68596737098366
"VaR Sharpe (Rf=20%, p=95%):",-3.72250401089502,-3.80195419303633
"VaR Sharpe (Rf=20%, p=95%):",-3.66065459491856,-3.78218421693638
"VaR Sharpe (Rf=20%, p=95%):",-3.65484310239573,-3.79394865338017
"VaR Sharpe (Rf=20%, p=95%):",-3.18312948036573,-3.22193363993292
"VaR Sharpe (Rf=20%, p=95%):",-3.25930212860633,-3.30744642988142
"VaR Sharpe (Rf=20%, p=95%):",-3.3384636127378,-3.3882188401812
"VaR Sharpe (Rf=20%, p=95%):",-3.40894925252651,-3.47201777339922
"VaR Sharpe (Rf=25%, p=95%):",NA,NA
"VaR Sharpe (Rf=25%, p=95%):",-48.2584550139155,-40.2212670992704
"VaR Sharpe (Rf=25%, p=95%):",-142.64202304897,-102.749502459626
"VaR Sharpe (Rf=25%, p=95%):",-17.4669862374629,-15.2784185417887
"VaR Sharpe (Rf=25%, p=95%):",-20.4268048936544,-18.1215258188853
"VaR Sharpe (Rf=25%, p=95%):",-22.1476608339231,-20.9162162198133
"VaR Sharpe (Rf=25%, p=95%):",-26.0980466126905,-24.3931030093582
"VaR Sharpe (Rf=25%, p=95%):",-27.3598928860704,-26.7624420996525
"VaR Sharpe (Rf=25%, p=95%):",-15.6739206780542,-15.1982964080835
"VaR Sharpe (Rf=25%, p=95%):",-15.4444209968862,-14.5848068152052
"VaR Sharpe (Rf=25%, p=95%):",-14.5781713809379,-13.7526380933982
"VaR Sharpe (Rf=25%, p=95%):",-12.5225028618024,-12.0038201960861
"VaR Sharpe (Rf=25%, p=95%):",-13.2207548352228,-12.6869376640389
"VaR Sharpe (Rf=25%, p=95%):",-7.96906381269026,-7.76136939319283
"VaR Sharpe (Rf=25%, p=95%):",-5.10333384199618,-5.01768135067448
"VaR Sharpe (Rf=25%, p=95%):",-5.32908714997131,-5.23921447283717
"VaR Sharpe (Rf=25%, p=95%):",-4.67180170643008,-4.65147500282838
"VaR Sharpe (Rf=25%, p=95%):",-4.691625679916,-4.80129962929003
"VaR Sharpe (Rf=25%, p=95%):",-4.63016166633552,-4.79034218721965
"VaR Sharpe (Rf=25%, p=95%):",-4.63495656509236,-4.81712790186457
"VaR Sharpe (Rf=25%, p=95%):",-4.01995620905477,-4.07301045048124
"VaR Sharpe (Rf=25%, p=95%):",-4.11907007620033,-4.18285332903194
"VaR Sharpe (Rf=25%, p=95%):",-4.21600261951459,-4.2821054348608
"VaR Sharpe (Rf=25%, p=95%):",-4.30134434481093,-4.38590707545648
"VaR Sharpe (Rf=30%, p=95%):",NA,NA
"VaR Sharpe (Rf=30%, p=95%):",-58.5044114924538,-48.7247062323086
"VaR Sharpe (Rf=30%, p=95%):",-172.777661721288,-124.611098727632
"VaR Sharpe (Rf=30%, p=95%):",-21.0684266987955,-18.4416521943329
"VaR Sharpe (Rf=30%, p=95%):",-24.6647312201388,-21.8905619708997
"VaR Sharpe (Rf=30%, p=95%):",-26.7940232466343,-25.2919936716571
"VaR Sharpe (Rf=30%, p=95%):",-31.5874193978117,-29.5054299873675
"VaR Sharpe (Rf=30%, p=95%):",-33.2851539334057,-32.533319102273
"VaR Sharpe (Rf=30%, p=95%):",-19.0151164644703,-18.4243498909314
"VaR Sharpe (Rf=30%, p=95%):",-18.7715259078914,-17.7172825057562
"VaR Sharpe (Rf=30%, p=95%):",-17.6907467922407,-16.6798636937733
"VaR Sharpe (Rf=30%, p=95%):",-15.2596619572783,-14.6218834885804
"VaR Sharpe (Rf=30%, p=95%):",-16.1288734961009,-15.4710394471669
"VaR Sharpe (Rf=30%, p=95%):",-9.68971300111814,-9.4330489548036
"VaR Sharpe (Rf=30%, p=95%):",-6.18059260402746,-6.07418360025501
"VaR Sharpe (Rf=30%, p=95%):",-6.45514888266466,-6.34307846500723
"VaR Sharpe (Rf=30%, p=95%):",-5.64390242869828,-5.6169826346731
"VaR Sharpe (Rf=30%, p=95%):",-5.66074734893698,-5.80064506554374
"VaR Sharpe (Rf=30%, p=95%):",-5.59966873775248,-5.79850015750292
"VaR Sharpe (Rf=30%, p=95%):",-5.61507002778899,-5.84030715034897
"VaR Sharpe (Rf=30%, p=95%):",-4.85678293774381,-4.92408726102956
"VaR Sharpe (Rf=30%, p=95%):",-4.97883802379433,-5.05826022818246
"VaR Sharpe (Rf=30%, p=95%):",-5.09354162629138,-5.1759920295404
"VaR Sharpe (Rf=30%, p=95%):",-5.19373943709536,-5.29979637751374
"ES Sharpe (Rf=0%, p=95%):",NA,NA
"ES Sharpe (Rf=0%, p=95%):",2.83269799357813,2.20631680812032
"ES Sharpe (Rf=0%, p=95%):",4.57305439926764,5.33079495699235
"ES Sharpe (Rf=0%, p=95%):",0.456967625407411,0.490528802139147
"ES Sharpe (Rf=0%, p=95%):",0.607886687392367,0.631253806021455
"ES Sharpe (Rf=0%, p=95%):",0.876664780546793,0.834612133607799
"ES Sharpe (Rf=0%, p=95%):",1.01651601348078,0.950888138173233
"ES Sharpe (Rf=0%, p=95%):",1.07777186504556,1.03467580731336
"ES Sharpe (Rf=0%, p=95%):",0.681994589818331,0.637602962277591
"ES Sharpe (Rf=0%, p=95%):",0.853647795964984,0.788965845011778
"ES Sharpe (Rf=0%, p=95%):",0.707045301851375,0.65291605707342
"ES Sharpe (Rf=0%, p=95%):",0.802293766732755,0.746453195903454
"ES Sharpe (Rf=0%, p=95%):",0.942050027347702,0.878681630023697
"ES Sharpe (Rf=0%, p=95%):",0.48972927286282,0.462615972084193
"ES Sharpe (Rf=0%, p=95%):",0.215225910385062,0.201823509314095
"ES Sharpe (Rf=0%, p=95%):",0.223088105906076,0.208187785282727
"ES Sharpe (Rf=0%, p=95%):",0.148945598173869,0.139036301612578
"ES Sharpe (Rf=0%, p=95%):",0.123825531547074,0.151026152640086
"ES Sharpe (Rf=0%, p=95%):",0.176503270994913,0.194902262070985
"ES Sharpe (Rf=0%, p=95%):",0.21611386778507,0.233089897164457
"ES Sharpe (Rf=0%, p=95%):",0.136932140656982,0.148206270435226
"ES Sharpe (Rf=0%, p=95%):",0.147909859264214,0.155275637607455
"ES Sharpe (Rf=0%, p=95%):",0.140266887606288,0.148311273605498
"ES Sharpe (Rf=0%, p=95%):",0.130830870501075,0.143727028831204
"ES Sharpe (Rf=5%, p=95%):",NA,NA
"ES Sharpe (Rf=5%, p=95%):",-6.93522612220854,-5.96522692565864
"ES Sharpe (Rf=5%, p=95%):",-12.575899597986,-12.4385215663155
"ES Sharpe (Rf=5%, p=95%):",-2.589483210642,-2.39493473985584
"ES Sharpe (Rf=5%, p=95%):",-2.76926157589856,-2.65652643367362
"ES Sharpe (Rf=5%, p=95%):",-2.88046999322518,-2.95907938279129
"ES Sharpe (Rf=5%, p=95%):",-3.12046776231309,-3.20924746633466
"ES Sharpe (Rf=5%, p=95%):",-1.73993235729578,-1.81960228182694
"ES Sharpe (Rf=5%, p=95%):",-1.52590156426979,-1.56948421483715
"ES Sharpe (Rf=5%, p=95%):",-1.53084325421654,-1.50453951839455
"ES Sharpe (Rf=5%, p=95%):",-1.52786800859837,-1.51036003563972
"ES Sharpe (Rf=5%, p=95%):",-1.08545627263843,-1.05222920386391
"ES Sharpe (Rf=5%, p=95%):",-1.13365342274046,-1.10445399329367
"ES Sharpe (Rf=5%, p=95%):",-0.838993560485916,-0.832708749751547
"ES Sharpe (Rf=5%, p=95%):",-0.604162073314413,-0.603323469332561
"ES Sharpe (Rf=5%, p=95%):",-0.610886121780188,-0.612256688737873
"ES Sharpe (Rf=5%, p=95%):",-0.618349907570306,-0.623420836262851
"ES Sharpe (Rf=5%, p=95%):",-0.655495995672273,-0.621266673360352
"ES Sharpe (Rf=5%, p=95%):",-0.610717890719489,-0.589661928468998
"ES Sharpe (Rf=5%, p=95%):",-0.581354279023307,-0.565163175316559
"ES Sharpe (Rf=5%, p=95%):",-0.561022945215985,-0.54342299159583
"ES Sharpe (Rf=5%, p=95%):",-0.559485119825505,-0.544737482754021
"ES Sharpe (Rf=5%, p=95%):",-0.576652760159186,-0.55939812326721
"ES Sharpe (Rf=5%, p=95%):",-0.596007298949344,-0.571926226759854
"ES Sharpe (Rf=10%, p=95%):",NA,NA
"ES Sharpe (Rf=10%, p=95%):",-16.7031502379952,-14.1367706594376
"ES Sharpe (Rf=10%, p=95%):",-29.7248535952397,-30.2078380896233
"ES Sharpe (Rf=10%, p=95%):",-5.6359340466914,-5.28039828185082
"ES Sharpe (Rf=10%, p=95%):",-6.14640983918949,-5.9443066733687
"ES Sharpe (Rf=10%, p=95%):",-6.63760476699715,-6.75277089919037
"ES Sharpe (Rf=10%, p=95%):",-7.25745153810696,-7.36938307084255
"ES Sharpe (Rf=10%, p=95%):",-4.55763657963712,-4.67388037096724
"ES Sharpe (Rf=10%, p=95%):",-3.73379771835791,-3.77657139195189
"ES Sharpe (Rf=10%, p=95%):",-3.91533430439805,-3.79804488180089
"ES Sharpe (Rf=10%, p=95%):",-3.76278131904812,-3.67363612835286
"ES Sharpe (Rf=10%, p=95%):",-2.97320631200962,-2.85091160363126
"ES Sharpe (Rf=10%, p=95%):",-3.20935687282861,-3.08758961661105
"ES Sharpe (Rf=10%, p=95%):",-2.16771639383465,-2.12803347158729
"ES Sharpe (Rf=10%, p=95%):",-1.42355005701389,-1.40847044797922
"ES Sharpe (Rf=10%, p=95%):",-1.44486034946645,-1.43270116275847
"ES Sharpe (Rf=10%, p=95%):",-1.38564541331448,-1.38587797413828
"ES Sharpe (Rf=10%, p=95%):",-1.43481752289162,-1.39355949936079
"ES Sharpe (Rf=10%, p=95%):",-1.39793905243389,-1.37422611900898
"ES Sharpe (Rf=10%, p=95%):",-1.37882242583168,-1.36341624779757
"ES Sharpe (Rf=10%, p=95%):",-1.25897803108895,-1.23505225362689
"ES Sharpe (Rf=10%, p=95%):",-1.26688009891522,-1.2447506031155
"ES Sharpe (Rf=10%, p=95%):",-1.29357240792466,-1.26710752013992
"ES Sharpe (Rf=10%, p=95%):",-1.32284546839976,-1.28757948235091
"ES Sharpe (Rf=15%, p=95%):",NA,NA
"ES Sharpe (Rf=15%, p=95%):",-26.4710743537819,-22.3083143932166
"ES Sharpe (Rf=15%, p=95%):",-46.8738075924933,-47.9771546129311
"ES Sharpe (Rf=15%, p=95%):",-8.68238488274081,-8.1658618238458
"ES Sharpe (Rf=15%, p=95%):",-9.52355810248042,-9.23208691306377
"ES Sharpe (Rf=15%, p=95%):",-10.3947395407691,-10.5464624155895
"ES Sharpe (Rf=15%, p=95%):",-11.3944353139008,-11.5295186753504
"ES Sharpe (Rf=15%, p=95%):",-7.37534080197846,-7.52815846010754
"ES Sharpe (Rf=15%, p=95%):",-5.94169387244604,-5.98365856906663
"ES Sharpe (Rf=15%, p=95%):",-6.29982535457957,-6.09155024520722
"ES Sharpe (Rf=15%, p=95%):",-5.99769462949787,-5.836912221066
"ES Sharpe (Rf=15%, p=95%):",-4.86095635138081,-4.64959400339862
"ES Sharpe (Rf=15%, p=95%):",-5.28506032291677,-5.07072523992842
"ES Sharpe (Rf=15%, p=95%):",-3.49643922718339,-3.42335819342303
"ES Sharpe (Rf=15%, p=95%):",-2.24293804071336,-2.21361742662587
"ES Sharpe (Rf=15%, p=95%):",-2.27883457715272,-2.25314563677908
"ES Sharpe (Rf=15%, p=95%):",-2.15294091905866,-2.14833511201371
"ES Sharpe (Rf=15%, p=95%):",-2.21413905011097,-2.16585232536123
"ES Sharpe (Rf=15%, p=95%):",-2.18516021414829,-2.15879030954896
"ES Sharpe (Rf=15%, p=95%):",-2.17629057264006,-2.16166932027859
"ES Sharpe (Rf=15%, p=95%):",-1.95693311696192,-1.92668151565794
"ES Sharpe (Rf=15%, p=95%):",-1.97427507800494,-1.94476372347697
"ES Sharpe (Rf=15%, p=95%):",-2.01049205569013,-1.97481691701263
"ES Sharpe (Rf=15%, p=95%):",-2.04968363785018,-2.00323273794197
"ES Sharpe (Rf=20%, p=95%):",NA,NA
"ES Sharpe (Rf=20%, p=95%):",-36.2389984695686,-30.4798581269955
"ES Sharpe (Rf=20%, p=95%):",-64.0227615897469,-65.746471136239
"ES Sharpe (Rf=20%, p=95%):",-11.7288357187902,-11.0513253658408
"ES Sharpe (Rf=20%, p=95%):",-12.9007063657713,-12.5198671527588
"ES Sharpe (Rf=20%, p=95%):",-14.1518743145411,-14.3401539319885
"ES Sharpe (Rf=20%, p=95%):",-15.5314190896947,-15.6896542798583
"ES Sharpe (Rf=20%, p=95%):",-10.1930450243198,-10.3824365492478
"ES Sharpe (Rf=20%, p=95%):",-8.14959002653416,-8.19074574618137
"ES Sharpe (Rf=20%, p=95%):",-8.68431640476109,-8.38505560861355
"ES Sharpe (Rf=20%, p=95%):",-8.23260793994762,-8.00018831377914
"ES Sharpe (Rf=20%, p=95%):",-6.748706390752,-6.44827640316598
"ES Sharpe (Rf=20%, p=95%):",-7.36076377300493,-7.05386086324579
"ES Sharpe (Rf=20%, p=95%):",-4.82516206053212,-4.71868291525877
"ES Sharpe (Rf=20%, p=95%):",-3.06232602441284,-3.01876440527253
"ES Sharpe (Rf=20%, p=95%):",-3.11280880483898,-3.07359011079968
"ES Sharpe (Rf=20%, p=95%):",-2.92023642480283,-2.91079224988914
"ES Sharpe (Rf=20%, p=95%):",-2.99346057733031,-2.93814515136166
"ES Sharpe (Rf=20%, p=95%):",-2.9723813758627,-2.94335450008895
"ES Sharpe (Rf=20%, p=95%):",-2.97375871944844,-2.95992239275961
"ES Sharpe (Rf=20%, p=95%):",-2.65488820283488,-2.618310777689
"ES Sharpe (Rf=20%, p=95%):",-2.68167005709466,-2.64477684383845
"ES Sharpe (Rf=20%, p=95%):",-2.72741170345561,-2.68252631388533
"ES Sharpe (Rf=20%, p=95%):",-2.7765218073006,-2.71888599353303
"ES Sharpe (Rf=25%, p=95%):",NA,NA
"ES Sharpe (Rf=25%, p=95%):",-46.0069225853552,-38.6514018607745
"ES Sharpe (Rf=25%, p=95%):",-81.1717155870006,-83.5157876595468
"ES Sharpe (Rf=25%, p=95%):",-14.7752865548396,-13.9367889078358
"ES Sharpe (Rf=25%, p=95%):",-16.2778546290623,-15.8076473924539
"ES Sharpe (Rf=25%, p=95%):",-17.9090090883131,-18.1338454483876
"ES Sharpe (Rf=25%, p=95%):",-19.6684028654886,-19.8497898843662
"ES Sharpe (Rf=25%, p=95%):",-13.0107492466611,-13.2367146383881
"ES Sharpe (Rf=25%, p=95%):",-10.3574861806223,-10.3978329232961
"ES Sharpe (Rf=25%, p=95%):",-11.0688074549426,-10.6785609720199
"ES Sharpe (Rf=25%, p=95%):",-10.4675212503974,-10.1634644064923
"ES Sharpe (Rf=25%, p=95%):",-8.63645643012318,-8.24695880293334
"ES Sharpe (Rf=25%, p=95%):",-9.43646722309309,-9.03699648656316
"ES Sharpe (Rf=25%, p=95%):",-6.15388489388086,-6.01400763709451
"ES Sharpe (Rf=25%, p=95%):",-3.88171400811231,-3.82391138391919
"ES Sharpe (Rf=25%, p=95%):",-3.94678303252524,-3.89403458482028
"ES Sharpe (Rf=25%, p=95%):",-3.68753193054701,-3.67324938776457
"ES Sharpe (Rf=25%, p=95%):",-3.77278210454966,-3.7104379773621
"ES Sharpe (Rf=25%, p=95%):",-3.7596025375771,-3.72791869062893
"ES Sharpe (Rf=25%, p=95%):",-3.77122686625682,-3.75817546524062
"ES Sharpe (Rf=25%, p=95%):",-3.35284328870785,-3.30994003972006
"ES Sharpe (Rf=25%, p=95%):",-3.38906503618438,-3.34478996419992
"ES Sharpe (Rf=25%, p=95%):",-3.44433135122108,-3.39023571075804
"ES Sharpe (Rf=25%, p=95%):",-3.50335997675102,-3.43453924912409
"ES Sharpe (Rf=30%, p=95%):",NA,NA
"ES Sharpe (Rf=30%, p=95%):",-55.7748467011419,-46.8229455945534
"ES Sharpe (Rf=30%, p=95%):",-98.3206695842542,-101.285104182855
"ES Sharpe (Rf=30%, p=95%):",-17.821737390889,-16.8222524498308
"ES Sharpe (Rf=30%, p=95%):",-19.6550028923532,-19.095427632149
"ES Sharpe (Rf=30%, p=95%):",-21.666143862085,-21.9275369647867
"ES Sharpe (Rf=30%, p=95%):",-23.8053866412824,-24.0099254888741
"ES Sharpe (Rf=30%, p=95%):",-15.8284534690025,-16.0909927275284
"ES Sharpe (Rf=30%, p=95%):",-12.5653823347104,-12.6049201004108
"ES Sharpe (Rf=30%, p=95%):",-13.4532985051241,-12.9720663354262
"ES Sharpe (Rf=30%, p=95%):",-12.7024345608471,-12.3267404992054
"ES Sharpe (Rf=30%, p=95%):",-10.5242064694944,-10.0456412027007
"ES Sharpe (Rf=30%, p=95%):",-11.5121706731812,-11.0201321098805
"ES Sharpe (Rf=30%, p=95%):",-7.4826077272296,-7.30933235893025
"ES Sharpe (Rf=30%, p=95%):",-4.70110199181179,-4.62905836256584
